data_index_,solar_prediction_mw,wind_prediction_mw,load_actuals_mw,dayofweek,total_gen
2020-10-01 00:00:00+00:00,761.9773587265848,8596.242600872929,10041.115875676249,3,9358.219959599513
2020-10-02 00:00:00+00:00,738.3666385214374,11477.744609165984,9924.384033096425,4,12216.111247687422
2020-10-03 00:00:00+00:00,1094.087156393658,5161.853801834496,8919.02152540575,5,6255.940958228154
2020-10-04 00:00:00+00:00,1993.5617787784972,14063.898756969857,8195.797920865598,6,16057.460535748354
2020-10-05 00:00:00+00:00,1287.5191543922197,12878.027501842542,9719.860778614617,0,14165.546656234761
2020-10-06 00:00:00+00:00,1581.6993464052289,16126.877733515961,9999.860678901028,1,17708.57707992119
2020-10-07 00:00:00+00:00,1776.917784657723,12380.757616856057,10023.481355680493,2,14157.67540151378
2020-10-08 00:00:00+00:00,750.3127247709292,13338.30587581235,10076.218612496023,3,14088.618600583279
2020-10-09 00:00:00+00:00,2089.1851956093446,6139.3731659803225,9799.471416145116,4,8228.558361589667
2020-10-10 00:00:00+00:00,2482.8900459705415,11460.463635691116,8665.181860613133,5,13943.353681661658
2020-10-11 00:00:00+00:00,2039.9193170091005,8661.899803399816,8488.489014532724,6,10701.819120408916
2020-10-12 00:00:00+00:00,1874.3167354253005,4402.36794497885,9709.69713376472,0,6276.684680404151
2020-10-13 00:00:00+00:00,975.2165619038685,9899.270427252328,9970.30112867296,1,10874.486989156196
2020-10-14 00:00:00+00:00,1384.9759201926386,10178.915695061234,9991.02194123263,2,11563.891615253873
2020-10-15 00:00:00+00:00,1714.7832817337462,6884.2883499259115,10130.418298504297,3,8599.071631659657
2020-10-16 00:00:00+00:00,2316.1569252900526,2234.1195472591426,10025.920721332343,4,4550.276472549195
2020-10-17 00:00:00+00:00,2250.621540482222,113.78263686354333,9149.010805134189,5,2364.404177345765
2020-10-18 00:00:00+00:00,1644.1270288019516,539.3418937731319,8771.939516283017,6,2183.4689225750835
2020-10-19 00:00:00+00:00,2352.9685398880447,6029.84141964612,9847.783190834836,0,8382.809959534165
2020-10-20 00:00:00+00:00,608.0620445945524,13993.542121085091,10256.80286623528,1,14601.604165679644
2020-10-21 00:00:00+00:00,1195.993051310805,15779.022065400386,9993.637348042856,2,16975.01511671119
2020-10-22 00:00:00+00:00,1544.234918847922,11479.370431063278,10083.16893815636,3,13023.6053499112
2020-10-23 00:00:00+00:00,1664.1101416643214,7200.790547947356,9918.90403521799,4,8864.900689611677
2020-10-24 00:00:00+00:00,840.8778184319981,13594.743018675897,8832.062170361727,5,14435.620837107896
2020-10-25 00:00:00+00:00,788.4338743471872,373.06117919759333,8869.756942823804,6,1161.4950535447806
2020-10-26 00:00:00+00:00,1578.4040091315635,12631.927242239673,10062.937946324388,0,14210.331251371237
2020-10-27 00:00:00+00:00,909.8531757200489,13451.144181688162,10382.03402354938,1,14360.99735740821
2020-10-28 00:00:00+00:00,1317.6619132501487,15969.890692987628,10361.533397687494,2,17287.552606237776
2020-10-29 00:00:00+00:00,548.7847882397596,14685.367409204118,10461.061355680493,3,15234.152197443878
2020-10-30 00:00:00+00:00,607.9369546861808,14803.67386786764,10216.94442134295,4,15411.61082255382
2020-10-31 00:00:00+00:00,1985.892203771461,12904.102487653643,9015.271568897846,5,14889.994691425105
2020-11-01 00:00:00+00:00,278.4696813334585,14881.269853368096,8658.009400657686,6,15159.739534701554
2020-11-02 00:00:00+00:00,598.6529380492229,17481.44908010393,9560.639611753475,0,18080.10201815315
2020-11-03 00:00:00+00:00,1638.7364355630611,11947.174068502947,10172.384260103956,1,13585.910504066009
2020-11-04 00:00:00+00:00,2091.030271757826,1207.3145580530977,10605.01119550228,2,3298.344829810924
2020-11-05 00:00:00+00:00,1946.6256997216751,290.1382702322214,10720.29359287154,3,2236.7639699538963
2020-11-06 00:00:00+00:00,2247.3379303874663,4941.148844497549,10314.236645804604,4,7188.486774885016
2020-11-07 00:00:00+00:00,2228.4219908058917,2665.4221299623614,9444.1110766946,5,4893.844120768254
2020-11-08 00:00:00+00:00,1348.5753761067522,5764.6127514386335,9087.931231568899,6,7113.188127545385
2020-11-09 00:00:00+00:00,1502.4079807361543,2376.0774340201265,10250.672911848944,0,3878.485414756281
2020-11-10 00:00:00+00:00,728.2304468836977,735.3625894732595,10498.507268484142,1,1463.5930363569573
2020-11-11 00:00:00+00:00,984.0714028425066,5543.973318866669,9256.408895725044,2,6528.044721709175
2020-11-12 00:00:00+00:00,1492.9480564155488,11422.86805370301,10122.034000212157,3,12915.81611011856
2020-11-13 00:00:00+00:00,461.60521624917914,9049.421856470657,10504.96333722287,4,9511.027072719837
2020-11-14 00:00:00+00:00,1177.8778497044752,12566.229827184627,9074.941731197623,5,13744.107676889102
2020-11-15 00:00:00+00:00,510.23782718829165,17605.440019009915,8756.68322902302,6,18115.677846198207
2020-11-16 00:00:00+00:00,507.6813021859462,14364.140193641095,10294.51365227538,0,14871.821495827042
2020-11-17 00:00:00+00:00,482.8626825530851,13234.25405137609,10500.259565079028,1,13717.116733929175
2020-11-18 00:00:00+00:00,1894.142665040498,14600.104427085194,9978.1081807574,2,16494.247092125694
2020-11-19 00:00:00+00:00,643.6735778841042,14413.42965523463,10532.285639121672,3,15057.103233118734
2020-11-20 00:00:00+00:00,1353.9848953935643,6152.1998622610745,10652.9489233054,4,7506.184757654639
2020-11-21 00:00:00+00:00,554.2030209212872,14766.630985097354,9637.890302323114,5,15320.834006018642
2020-11-22 00:00:00+00:00,146.83600713012478,5405.449708789988,9572.620473109155,6,5552.285715920113
2020-11-23 00:00:00+00:00,1183.1863526909967,2282.950627416207,10706.167128460804,0,3466.136980107204
2020-11-24 00:00:00+00:00,1049.3206054351565,8804.189045574862,10636.47863371168,1,9853.509651010017
2020-11-25 00:00:00+00:00,1125.1368170872815,9271.54426018135,10906.716526996925,2,10396.681077268631
2020-11-26 00:00:00+00:00,707.7938831034807,522.5976549177857,10949.058807680069,3,1230.3915380212663
2020-11-27 00:00:00+00:00,823.4325061354984,1210.9325321299148,10870.071184894452,4,2034.3650382654132
2020-11-28 00:00:00+00:00,1590.4673671701537,3377.0064006794537,9885.3354640925,5,4967.473767849608
2020-11-29 00:00:00+00:00,1135.4098258123026,2053.2368647452163,10012.531638909515,6,3188.646690557519
2020-11-30 00:00:00+00:00,519.5335710041593,7640.361685695615,11204.069952264772,0,8159.895256699774
2020-12-01 00:00:00+00:00,329.59236326109396,15134.266848264953,10860.883286305294,1,15463.859211526047
2020-12-02 00:00:00+00:00,352.0420927541671,1874.827001229969,11238.00499628726,2,2226.8690939841363
2020-12-03 00:00:00+00:00,211.87103230446886,10652.226815964514,11084.641877585658,3,10864.097848268982
2020-12-04 00:00:00+00:00,963.1922944616445,16240.226807163304,11032.252050493264,4,17203.41910162495
2020-12-05 00:00:00+00:00,1034.9274478531445,6643.919024473963,10413.768390792406,5,7678.846472327107
2020-12-06 00:00:00+00:00,764.0999781092661,2568.865062059527,10288.497848732364,6,3332.965040168793
2020-12-07 00:00:00+00:00,412.7720023840377,2067.449717591197,11435.566023125066,0,2480.221719975235
2020-12-08 00:00:00+00:00,566.2781061387873,741.8341280091885,11737.598875570171,1,1308.1122341479759
2020-12-09 00:00:00+00:00,577.0911843439225,6265.987946743883,11771.395856582158,2,6843.079131087806
2020-12-10 00:00:00+00:00,804.6877443162274,6795.456045660674,11588.75721226265,3,7600.143789976902
2020-12-11 00:00:00+00:00,125.5316321105795,10046.839485745342,11633.358597645061,4,10172.371117855922
2020-12-12 00:00:00+00:00,211.46839916189765,5425.950475595347,10497.72162936247,5,5637.418874757244
2020-12-13 00:00:00+00:00,495.71957969790793,10568.347991013967,9839.986742335845,6,11064.067570711875
2020-12-14 00:00:00+00:00,429.75419833004975,14179.926421890368,11000.811986846293,0,14609.680620220417
2020-12-15 00:00:00+00:00,278.4384088563655,9217.40087087966,11117.4446101623,1,9495.839279736025
2020-12-16 00:00:00+00:00,0.0,12369.319094443577,10985.939700859235,2,12369.319094443577
2020-12-17 00:00:00+00:00,763.3807111361292,11558.900992996438,10861.09492521481,3,12322.281704132567
2020-12-18 00:00:00+00:00,1021.9689151577697,15190.043411964805,10354.56954704572,4,16212.012327122575
2020-12-19 00:00:00+00:00,431.25136817087287,15640.384788869993,9693.15142887451,5,16071.636157040866
2020-12-20 00:00:00+00:00,588.1766582230979,13081.6647707395,9334.04466956614,6,13669.841428962598
2020-12-21 00:00:00+00:00,283.5162773243269,15971.226096465654,10298.241678158482,0,16254.74237378998
2020-12-22 00:00:00+00:00,448.40041279669765,9028.196501809538,10220.325017502917,1,9476.596914606236
2020-12-23 00:00:00+00:00,187.00550395596838,12558.454814240724,9970.184056433649,2,12745.460318196692
2020-12-24 00:00:00+00:00,450.51912311974235,14491.702759466734,9510.61438421555,3,14942.221882586477
2020-12-25 00:00:00+00:00,902.8442317916002,10830.21218926829,8820.33785085393,4,11733.05642105989
2020-12-26 00:00:00+00:00,408.42636895268475,14190.318958300773,9137.028320780737,5,14598.745327253459
2020-12-27 00:00:00+00:00,132.30603246083123,12751.25191882385,9080.9147957993,6,12883.55795128468
2020-12-28 00:00:00+00:00,388.1840172697368,5124.900178340895,10010.83398323963,0,5513.0841956106315
2020-12-29 00:00:00+00:00,488.30800262688814,3942.3400123746746,10080.594539089849,1,4430.648015001563
2020-12-30 00:00:00+00:00,496.0205772899272,5566.229128441841,10044.634210247163,2,6062.249705731768
2020-12-31 00:00:00+00:00,309.3786158801639,1736.674209936992,9981.48845231781,3,2046.0528258171557
2021-01-01 00:00:00+00:00,700.2078256393266,2488.145040603062,9035.077659913015,4,3188.3528662423887
2021-01-02 00:00:00+00:00,526.7184226162555,1457.412815281224,9827.27163678795,5,1984.1312378974794
2021-01-03 00:00:00+00:00,316.0044339460801,7607.747445314859,9809.669468547789,6,7923.751879260939
2021-01-04 00:00:00+00:00,180.68000369495508,14166.234373762265,11435.375266786888,0,14346.91437745722
2021-01-05 00:00:00+00:00,230.9742804734821,10746.095447704156,11759.077303489976,1,10977.069728177637
2021-01-06 00:00:00+00:00,287.3157471067182,4566.0294851236295,11799.42762490718,2,4853.345232230347
2021-01-07 00:00:00+00:00,206.2543712638066,8386.635779936329,11754.135383473003,3,8592.890151200136
2021-01-08 00:00:00+00:00,281.76011823856214,4335.838063042329,11575.886731728015,4,4617.598181280891
2021-01-09 00:00:00+00:00,654.8747014344344,586.4819528863179,10783.166903574838,5,1241.3566543207523
2021-01-10 00:00:00+00:00,585.3765555101019,2398.791542402528,10445.51292882147,6,2984.16809791263
2021-01-11 00:00:00+00:00,388.7587590229483,13309.454101305337,11817.10953643789,0,13698.212860328285
2021-01-12 00:00:00+00:00,351.4990960556355,12205.200681677561,11549.049381563595,1,12556.699777733196
2021-01-13 00:00:00+00:00,890.7316011032082,5157.94195036,11793.602794102047,2,6048.673551463208
2021-01-14 00:00:00+00:00,292.5381702054659,9536.096368311413,12202.972171422509,3,9828.634538516879
2021-01-15 00:00:00+00:00,699.7387138917115,3030.902430617257,12157.177233478307,4,3730.6411445089684
2021-01-16 00:00:00+00:00,384.92524314123966,10133.103217201226,11102.708872387822,5,10518.028460342466
2021-01-17 00:00:00+00:00,542.6404412832052,10228.0606444679,10358.716847353347,6,10770.701085751105
2021-01-18 00:00:00+00:00,760.2621080051141,12090.607557971496,11585.086748700542,0,12850.86966597661
2021-01-19 00:00:00+00:00,149.16401641615752,18767.759156295564,11518.99286941763,1,18916.923172711722
2021-01-20 00:00:00+00:00,563.7750049478909,18871.89214764828,11386.558306990559,2,19435.667152596172
2021-01-21 00:00:00+00:00,906.8305455678804,15984.93843706579,11363.77574626074,3,16891.768982633672
2021-01-22 00:00:00+00:00,807.6454618347477,8361.802399145334,11360.312918213642,4,9169.44786098008
2021-01-23 00:00:00+00:00,568.0031566561814,6099.607029157559,10616.07798451257,5,6667.61018581374
2021-01-24 00:00:00+00:00,1108.463327371756,7660.427054720468,10438.824122202184,6,8768.890382092224
2021-01-25 00:00:00+00:00,1232.2170717647284,9681.697899516788,11599.341105335738,0,10913.914971281516
2021-01-26 00:00:00+00:00,1161.3528380667724,11294.967917907525,11530.050894239948,1,12456.320755974297
2021-01-27 00:00:00+00:00,347.87100844397025,7556.723323263746,11703.74422403734,2,7904.594331707716
2021-01-28 00:00:00+00:00,159.58710017310332,9652.159252209993,11340.179089848309,3,9811.746352383096
2021-01-29 00:00:00+00:00,393.888497188625,15928.800127600449,11190.032211732258,4,16322.688624789074
2021-01-30 00:00:00+00:00,248.93111817556323,13618.865383668428,10932.074893391324,5,13867.796501843992
2021-01-31 00:00:00+00:00,1261.3073106422573,11983.625501249244,10587.298447013896,6,13244.932811891502
2021-02-01 00:00:00+00:00,359.0488657813086,2105.931922163727,11813.255565927655,0,2464.9807879450354
2021-02-02 00:00:00+00:00,445.5158461089593,11472.946457053671,11629.631545560624,1,11918.46230316263
2021-02-03 00:00:00+00:00,457.02635037831817,11266.71330363126,11468.323744563488,2,11723.73965400958
2021-02-04 00:00:00+00:00,1339.2225961366582,6087.005414455247,11415.317394717302,3,7426.228010591905
2021-02-05 00:00:00+00:00,846.0679558155714,2596.1146091808096,11087.727737350164,4,3442.182564996381
2021-02-06 00:00:00+00:00,281.0434238725245,10068.793983082236,10327.330775432269,5,10349.83740695476
2021-02-07 00:00:00+00:00,261.2126293642836,15099.87518278336,10883.120952583005,6,15361.087812147643
2021-02-08 00:00:00+00:00,403.8901140720192,13669.554447496484,12325.91306248011,0,14073.444561568504
2021-02-09 00:00:00+00:00,954.4191981906464,12620.082512101704,12105.9517449878,1,13574.50171029235
2021-02-10 00:00:00+00:00,1103.861800609131,7136.9708381593855,12142.343033838973,2,8240.832638768516
2021-02-11 00:00:00+00:00,1913.3529747863868,5076.943498264763,11958.647385170256,3,6990.296473051149
2021-02-12 00:00:00+00:00,2200.5071044469187,14967.952697914505,11680.483636363637,4,17168.459802361423
2021-02-13 00:00:00+00:00,2069.2209239461563,14624.924799232685,10841.021580566457,5,16694.14572317884
2021-02-14 00:00:00+00:00,1683.7959862270604,14954.427264533286,10412.458631590114,6,16638.223250760348
2021-02-15 00:00:00+00:00,397.1035493136482,15675.757306517258,11529.785588204095,0,16072.860855830906
2021-02-16 00:00:00+00:00,1560.4072603368772,15277.02892205454,11060.001092606344,1,16837.43618239142
2021-02-17 00:00:00+00:00,990.9676374131835,15766.704739842813,11029.940793465577,2,16757.672377255996
2021-02-18 00:00:00+00:00,784.59976820661,16190.32270495822,11210.508168028005,3,16974.92247316483
2021-02-19 00:00:00+00:00,1512.8936444401827,13424.482372511953,10783.018020579188,4,14937.376016952136
2021-02-20 00:00:00+00:00,2253.9979948193163,16155.758184305574,9599.25484035218,5,18409.75617912489
2021-02-21 00:00:00+00:00,2312.148167327795,11468.377140679495,9076.915512888512,6,13780.52530800729
2021-02-22 00:00:00+00:00,1797.4483782541927,10300.297270506528,10297.395771719528,0,12097.74564876072
2021-02-23 00:00:00+00:00,1792.7543290272595,12937.555530815724,10213.189994696086,1,14730.309859842982
2021-02-24 00:00:00+00:00,2605.8857360258694,12841.361706591762,10070.961722711361,2,15447.247442617632
2021-02-25 00:00:00+00:00,2133.298508401,4635.293941333767,10133.976991619815,3,6768.592449734768
2021-02-26 00:00:00+00:00,2673.1783609297872,1806.6200225655828,10271.35931685584,4,4479.79838349537
2021-02-27 00:00:00+00:00,2339.4259248592093,846.6824954023161,9913.348297443514,5,3186.1084202615257
2021-02-28 00:00:00+00:00,2817.1074324198594,5097.5966798192185,9256.145537286517,6,7914.704112239078
2021-03-01 00:00:00+00:00,3013.2422775995087,6113.811678010118,10514.681739683887,0,9127.053955609626
2021-03-02 00:00:00+00:00,3639.537307440196,1523.2324875878592,10613.268250769068,1,5162.769795028055
2021-03-03 00:00:00+00:00,2626.419161623496,648.0186604950298,10487.540888936035,2,3274.437822118526
2021-03-04 00:00:00+00:00,642.7336135470281,3668.5942327166695,11062.239531133977,3,4311.327846263697
2021-03-05 00:00:00+00:00,3139.725491225152,6820.7475973221035,10558.687376683993,4,9960.473088547256
2021-03-06 00:00:00+00:00,3848.2671105271825,1735.2119430593707,9771.703222658321,5,5583.479053586553
2021-03-07 00:00:00+00:00,3079.624032450154,502.7136504646926,9392.887968600828,6,3582.3376829148465
2021-03-08 00:00:00+00:00,2332.661194712683,1082.972940569449,10461.692485414236,0,3415.634135282132
2021-03-09 00:00:00+00:00,1110.738492506604,4489.432820291041,10793.018175453484,1,5600.171312797645
2021-03-10 00:00:00+00:00,1376.755889631496,14281.191458477402,10686.757373501645,2,15657.947348108899
2021-03-11 00:00:00+00:00,2476.5306998734513,18359.58170175322,10474.767896467592,3,20836.112401626673
2021-03-12 00:00:00+00:00,1416.9390337219045,18293.319388631142,10447.529341253845,4,19710.258422353047
2021-03-13 00:00:00+00:00,2408.524190134782,19041.89298261765,9730.35930200488,5,21450.417172752434
2021-03-14 00:00:00+00:00,2274.381937932268,15063.267663348914,9388.354827622785,6,17337.64960128118
2021-03-15 00:00:00+00:00,2574.070581661098,14025.030883162093,10238.895358014215,0,16599.10146482319
2021-03-16 00:00:00+00:00,1057.191924398102,6086.443951075077,10944.132143842156,1,7143.635875473179
2021-03-17 00:00:00+00:00,1591.7910793234782,11188.61637010981,10806.623765779144,2,12780.407449433289
2021-03-18 00:00:00+00:00,1793.19055674258,4995.8438864184745,10934.892092924578,3,6789.034443161055
2021-03-19 00:00:00+00:00,4085.789713742673,8032.258720612825,10434.812504508327,4,12118.048434355498
2021-03-20 00:00:00+00:00,4134.532654165402,1355.7419131075205,9505.46493688342,5,5490.2745672729225
2021-03-21 00:00:00+00:00,2609.631995087261,8257.793047488349,9223.090807255754,6,10867.42504257561
2021-03-22 00:00:00+00:00,1826.5450545441106,1036.2665736068323,10673.469674339663,0,2862.811628150943
2021-03-23 00:00:00+00:00,3118.736688756753,6452.7691009948985,10439.670677840246,1,9571.505789751653
2021-03-24 00:00:00+00:00,3756.016348610754,5627.549065155444,10251.442212793041,2,9383.565413766199
2021-03-25 00:00:00+00:00,2709.3843692467944,7620.328721019605,10259.857023443301,3,10329.7130902664
2021-03-26 00:00:00+00:00,0.0,14756.97627616505,10006.383939747533,4,14756.97627616505
2021-03-27 00:00:00+00:00,3616.151271873484,15003.357540308683,9246.978413068844,5,18619.50881218217
2021-03-28 00:00:00+00:00,3522.9196608427433,14948.046171665423,8727.372754853082,6,18470.965832508165
2021-03-29 00:00:00+00:00,4984.497472607896,11907.902808941519,9017.799550228068,0,16892.400281549417
2021-03-30 00:00:00+00:00,4947.068509849045,1048.6902079570307,9688.38035642304,1,5995.758717806076
2021-03-31 00:00:00+00:00,5043.959742344033,1339.0179611479741,9842.963969449454,2,6382.977703492007
2021-04-01 00:00:00+00:00,4877.940346125921,9245.542817299476,9885.49743927018,3,14123.483163425397
2021-04-02 00:00:00+00:00,4657.655872187302,10728.389620976535,9973.57958417312,4,15386.045493163838
2021-04-03 00:00:00+00:00,3662.0822589470836,9821.527514840034,9174.626578975283,5,13483.609773787117
2021-04-04 00:00:00+00:00,3360.3636551466607,4748.033915348185,8860.349831335525,6,8108.397570494845
2021-04-05 00:00:00+00:00,2758.910695917484,16957.01511004074,9224.520451893497,0,19715.92580595822
2021-04-06 00:00:00+00:00,3016.8037802245217,16117.506274298034,10923.38839291397,1,19134.310054522553
2021-04-07 00:00:00+00:00,2823.4606509848836,13209.205683179502,11089.691240055161,2,16032.666334164385
2021-04-08 00:00:00+00:00,3294.6326509418627,6244.152954247798,10521.36968070436,3,9538.785605189662
2021-04-09 00:00:00+00:00,3510.232329395751,4688.586881182486,10320.893966267105,4,8198.819210578236
2021-04-10 00:00:00+00:00,932.3372540593535,8526.974826254187,8984.866761429936,5,9459.31208031354
2021-04-11 00:00:00+00:00,1632.904796582667,9826.004870469109,9090.169886496235,6,11458.909667051776
2021-04-12 00:00:00+00:00,4118.742054564308,2630.346601947774,10557.20471411902,0,6749.088656512082
2021-04-13 00:00:00+00:00,4889.679611688876,707.9166847705769,10606.64533785934,1,5597.596296459453
2021-04-14 00:00:00+00:00,4293.020135677129,3726.820270586215,10629.198082104593,2,8019.8404062633435
2021-04-15 00:00:00+00:00,3934.7421447515862,5263.352926936756,10647.382365545773,3,9198.095071688342
2021-04-16 00:00:00+00:00,3926.5033286471653,6100.648430339257,10379.285206322265,4,10027.151758986423
2021-04-17 00:00:00+00:00,4791.154383874959,5378.184995065391,9003.146693539833,5,10169.33937894035
2021-04-18 00:00:00+00:00,4500.092173769165,1820.313518344951,8733.895474700328,6,6320.405692114116
2021-04-19 00:00:00+00:00,3451.1064446439927,800.1974877979645,10150.801202927762,0,4251.303932441957
2021-04-20 00:00:00+00:00,4503.490886592171,466.61069972130326,10156.55894982497,1,4970.101586313474
2021-04-21 00:00:00+00:00,4401.024279915162,8282.121509307479,9993.908064071285,2,12683.14578922264
2021-04-22 00:00:00+00:00,5544.274947294891,4681.919986923805,10008.990149570383,3,10226.194934218696
2021-04-23 00:00:00+00:00,6085.715112585025,3585.1106200640984,9899.388028004667,4,9670.825732649124
2021-04-24 00:00:00+00:00,5642.594315299416,7593.309105128889,8955.773011562533,5,13235.903420428305
2021-04-25 00:00:00+00:00,5590.287087804641,10532.454621255853,8728.738886178,6,16122.741709060494
2021-04-26 00:00:00+00:00,6237.638142786526,8442.727504081138,9875.69431632545,0,14680.365646867664
2021-04-27 00:00:00+00:00,5878.1763959877735,3571.018536335065,9918.396253314946,1,9449.194932322838
2021-04-28 00:00:00+00:00,5140.025753257787,7758.404869641501,9968.52243131431,2,12898.430622899288
2021-04-29 00:00:00+00:00,3119.628715725207,10278.749009457482,10324.360040309748,3,13398.377725182689
2021-04-30 00:00:00+00:00,4357.2808646666645,870.8094620345486,10041.226023125066,4,5228.090326701213
2021-05-01 00:00:00+00:00,5266.792607791261,1817.7091415436118,8735.245808846928,5,7084.501749334872
2021-05-02 00:00:00+00:00,5094.541503576701,1989.2561051557868,8735.128087408508,6,7083.797608732488
2021-05-03 00:00:00+00:00,4015.6258175494,12174.239273691812,9817.075099183197,0,16189.865091241212
2021-05-04 00:00:00+00:00,3199.6142581353024,18652.07336325134,10221.254021427814,1,21851.68762138664
2021-05-05 00:00:00+00:00,4381.376195996997,10392.64174327207,10418.839501432056,2,14774.017939269066
2021-05-06 00:00:00+00:00,2866.5945722368956,2562.382971151678,10397.597706587461,3,5428.977543388573
2021-05-07 00:00:00+00:00,5228.1605386187985,4903.57547054649,10030.16248011032,4,10131.736009165288
2021-05-08 00:00:00+00:00,2197.089945942178,11783.970694424617,9099.467066935398,5,13981.060640366795
2021-05-09 00:00:00+00:00,4605.950062346239,10011.001487624168,8395.342791980482,6,14616.951549970407
2021-05-10 00:00:00+00:00,3593.134941805466,10680.47995017804,9783.7202227644,0,14273.614891983507
2021-05-11 00:00:00+00:00,3437.648925574603,2417.629794691313,10065.703318128779,1,5855.278720265916
2021-05-12 00:00:00+00:00,4901.234407559341,4106.734447706597,9883.678491566776,2,9007.968855265939
2021-05-13 00:00:00+00:00,3899.575284744177,3090.409375963387,8715.609807998302,3,6989.984660707564
2021-05-14 00:00:00+00:00,4325.607973342765,1393.0074422588714,9030.186485626393,4,5718.615415601636
2021-05-15 00:00:00+00:00,2527.5126957177226,6006.309988599709,8877.009795268908,5,8533.82268431743
2021-05-16 00:00:00+00:00,4029.241891721785,9485.611012143068,8470.997534740638,6,13514.852903864854
2021-05-17 00:00:00+00:00,3041.6731164183834,6965.045487367609,9729.30738304869,0,10006.718603785992
2021-05-18 00:00:00+00:00,4028.150429212761,5826.866616596424,9885.78265407871,1,9855.017045809185
2021-05-19 00:00:00+00:00,3417.5032732537506,3384.5063632658216,9994.868770552668,2,6802.009636519572
2021-05-20 00:00:00+00:00,3715.861053356671,8049.9947240033025,9885.86683356317,3,11765.855777359973
2021-05-21 00:00:00+00:00,5063.270745993243,18726.23680742198,9715.513849580992,4,23789.507553415224
2021-05-22 00:00:00+00:00,1759.8135384795942,11909.426654335319,9083.413887769173,5,13669.240192814912
2021-05-23 00:00:00+00:00,4617.603065181522,10776.862064756135,8381.361531770446,6,15394.465129937656
2021-05-24 00:00:00+00:00,2753.4079671644217,10867.641277742949,8544.779879070755,0,13621.04924490737
2021-05-25 00:00:00+00:00,3306.9672422272556,13498.455477829435,9825.6310024398,1,16805.42272005669
2021-05-26 00:00:00+00:00,3743.5226109434743,7385.516561457086,9906.45337010714,2,11129.03917240056
2021-05-27 00:00:00+00:00,4308.82563534881,3758.141069806609,9929.570160178211,3,8066.966705155419
2021-05-28 00:00:00+00:00,5445.246366922647,1535.8291901241619,9776.53456242707,4,6981.075557046809
2021-05-29 00:00:00+00:00,6082.80774389753,4915.797161720679,8566.486825076907,5,10998.60490561821
2021-05-30 00:00:00+00:00,6551.971089593096,5356.209434309703,8142.090760581309,6,11908.1805239028
2021-05-31 00:00:00+00:00,6337.680307153756,5738.530396982544,9492.973480428556,0,12076.2107041363
2021-06-01 00:00:00+00:00,6861.940185323022,6801.323033760172,9710.737042537392,1,13663.263219083194
2021-06-02 00:00:00+00:00,6380.1687838805565,4936.665280424397,10046.474256921609,2,11316.834064304952
2021-06-03 00:00:00+00:00,3536.57999326649,2291.5019210835035,10111.895565927654,3,5828.081914349994
2021-06-04 00:00:00+00:00,4215.723466614638,3451.825494857455,9880.019280789222,4,7667.548961472093
2021-06-05 00:00:00+00:00,2282.839286014466,7392.379495200912,8954.248367455182,5,9675.218781215379
2021-06-06 00:00:00+00:00,5775.98690386625,1549.261774265964,8195.761565715498,6,7325.248678132214
2021-06-07 00:00:00+00:00,6097.056834869973,1073.0627264281916,9382.044395884162,0,7170.119561298165
2021-06-08 00:00:00+00:00,5998.190818747279,501.3598622861411,9611.269892860932,1,6499.55068103342
2021-06-09 00:00:00+00:00,6396.70223927036,2067.0113651175925,9624.064200700117,2,8463.713604387953
2021-06-10 00:00:00+00:00,0.0,47.50931575495376,84.12278773735017,3,47.50931575495376
